Unique DAG ID,DAG Input,Function Name,Input Feature,Duration,Parallel Duration,Memory_Allocated,CPU_Allocated,Max Memory Usage,Max CPU Usage,Start Time,End Time,Timeout Status
AS-aaa5f38a-2ff2-43bb-af58-e67c46052b86,0.007005764411027568,Stats,,23,,128,1,14.524416,0.00496969696969697,1711077073583,1711077073606,False
AS-2185eb2b-6724-4367-ae37-680260d60253,0.005713032581453635,wait1,,1005,,128,1,10.15808,0.018875,1711077074086,1711077075091,False
AS-2185eb2b-6724-4367-ae37-680260d60253,0.005713032581453635,AES1,0.0044097744360902255,13837,13842,256,8,27.557888,2.1167702702702704,1711077075125,1711077088962,False
AS-2185eb2b-6724-4367-ae37-680260d60253,0.005713032581453635,AES2,0.0063646616541353385,13692,13842,256,8,31.850496,2.6072125,1711077075125,1711077088817,False
AS-2185eb2b-6724-4367-ae37-680260d60253,0.005713032581453635,AES3,0.0063646616541353385,13842,13842,256,8,31.739904,2.7077142857142853,1711077075128,1711077088970,False
AS-2185eb2b-6724-4367-ae37-680260d60253,0.005713032581453635,Stats,,23,,128,1,15.01184,0.00484375,1711077089097,1711077089120,False
AS-9508a66b-3618-43d6-b221-ca99c79c03d3,0.005040350877192983,wait1,,1007,,128,1,10.166272,0.019733333333333335,1711077089571,1711077090578,False
AS-9508a66b-3618-43d6-b221-ca99c79c03d3,0.005040350877192983,AES1,0.0004789473684210526,3852,5219,256,8,22.040576,0.659575,1711077090614,1711077094466,False
AS-9508a66b-3618-43d6-b221-ca99c79c03d3,0.005040350877192983,AES2,0.0024338345864661657,5169,5219,256,8,25.976832,1.3069375,1711077090612,1711077095781,False
AS-9508a66b-3618-43d6-b221-ca99c79c03d3,0.005040350877192983,AES3,0.01220827067669173,5219,5219,256,8,40.198144,4.765486842105263,1711077090612,1711077095831,False
AS-9508a66b-3618-43d6-b221-ca99c79c03d3,0.005040350877192983,Stats,,23,,128,1,14.524416,0.005838709677419355,1711077095878,1711077095901,False
AS-b058de3b-8259-47e5-8b52-e530caa47e7f,0.005035087719298246,wait1,,1005,,128,1,10.17856,0.01771875,1711077096426,1711077097431,False
AS-b058de3b-8259-47e5-8b52-e530caa47e7f,0.005035087719298246,AES1,0.00047368421052631577,3447,3452,256,8,22.228992,0.6639620253164558,1711077097478,1711077100925,False
AS-b058de3b-8259-47e5-8b52-e530caa47e7f,0.005035087719298246,AES2,0.0024285714285714284,3450,3452,256,8,25.976832,1.3078,1711077097474,1711077100924,False
AS-b058de3b-8259-47e5-8b52-e530caa47e7f,0.005035087719298246,AES3,0.012203007518796993,3452,3452,256,8,40.034304,4.8797733333333335,1711077097473,1711077100925,False
AS-b058de3b-8259-47e5-8b52-e530caa47e7f,0.005035087719298246,Stats,,23,,128,1,14.524416,0.005735294117647059,1711077100962,1711077100985,False
AS-759b1ff8-6417-4e5b-a793-e410db4a16c5,0.008303759398496242,wait1,,1005,,128,1,10.182656,0.019516129032258064,1711077101464,1711077102469,False
AS-759b1ff8-6417-4e5b-a793-e410db4a16c5,0.008303759398496242,AES1,0.006348872180451128,9077,9077,256,8,30.081024,2.6585584415584416,1711077102505,1711077111582,False
AS-759b1ff8-6417-4e5b-a793-e410db4a16c5,0.008303759398496242,AES2,0.006348872180451128,8985,9077,256,8,31.813632,2.66987012987013,1711077102505,1711077111490,False
AS-759b1ff8-6417-4e5b-a793-e410db4a16c5,0.008303759398496242,AES3,0.012213533834586468,9048,9077,256,8,40.521728,4.619315789473684,1711077102505,1711077111553,False
AS-759b1ff8-6417-4e5b-a793-e410db4a16c5,0.008303759398496242,Stats,,23,,128,1,14.532608,0.006166666666666666,1711077111635,1711077111658,False
AS-f9e2af64-53b0-4944-ac36-9a41d97ea407,0.004425563909774436,wait1,,1007,,128,1,9.936896,0.02075,1711077112169,1711077113176,False
AS-f9e2af64-53b0-4944-ac36-9a41d97ea407,0.004425563909774436,AES1,0.0024706766917293233,15221,18321,256,8,24.662016,1.3933866666666668,1711077113311,1711077128532,False
AS-f9e2af64-53b0-4944-ac36-9a41d97ea407,0.004425563909774436,AES2,0.004425563909774436,18321,18321,256,8,29.229056,2.0595526315789474,1711077113312,1711077131633,False
AS-f9e2af64-53b0-4944-ac36-9a41d97ea407,0.004425563909774436,AES3,0.006380451127819549,18020,18321,256,8,31.96928,2.743934210526316,1711077113311,1711077131331,False
AS-f9e2af64-53b0-4944-ac36-9a41d97ea407,0.004425563909774436,Stats,,26,,128,1,14.56128,0.005096774193548387,1711077131702,1711077131728,False
AS-94f6a74e-fddd-4130-830f-9580d07cafc4,0.008330075187969925,wait1,,1005,,128,1,10.207232,0.018030303030303032,1711077132204,1711077133209,False
AS-94f6a74e-fddd-4130-830f-9580d07cafc4,0.008330075187969925,AES1,0.0024654135338345864,20105,20881,256,8,24.850432,1.3070657894736843,1711077133248,1711077153353,False
AS-94f6a74e-fddd-4130-830f-9580d07cafc4,0.008330075187969925,AES2,0.01028496240601504,20831,20881,256,8,37.482496,4.035592105263158,1711077133245,1711077154076,False
AS-94f6a74e-fddd-4130-830f-9580d07cafc4,0.008330075187969925,AES3,0.012239849624060151,20881,20881,256,8,39.288832,4.563584415584415,1711077133247,1711077154128,False
AS-94f6a74e-fddd-4130-830f-9580d07cafc4,0.008330075187969925,Stats,,23,,128,1,14.344192,0.005096774193548387,1711077154312,1711077154335,False
AS-751dd8f8-c004-4fe9-9f9d-a7e35ec73622,0.004404511278195488,wait1,,1007,,128,1,10.21952,0.02125,1711077154851,1711077155858,False
AS-751dd8f8-c004-4fe9-9f9d-a7e35ec73622,0.004404511278195488,AES1,0.004404511278195489,8507,10580,256,8,27.529216,2.032220779220779,1711077155955,1711077164462,False
AS-751dd8f8-c004-4fe9-9f9d-a7e35ec73622,0.004404511278195488,AES2,0.002449624060150376,10580,10580,256,8,26.513408,1.3395384615384613,1711077155955,1711077166535,False
AS-751dd8f8-c004-4fe9-9f9d-a7e35ec73622,0.004404511278195488,AES3,0.006359398496240601,10443,10580,256,8,31.08864,2.7802666666666664,1711077155954,1711077166397,False
AS-751dd8f8-c004-4fe9-9f9d-a7e35ec73622,0.004404511278195488,Stats,,23,,128,1,14.352384,0.005064516129032258,1711077166596,1711077166619,False
AS-23a8f1c6-f51e-4b52-bc0d-0d0c702be422,0.007688972431077694,wait1,,1006,,128,1,10.244096,0.01976470588235294,1711077167108,1711077168114,False
AS-23a8f1c6-f51e-4b52-bc0d-0d0c702be422,0.007688972431077694,AES1,0.0024759398496240603,25036,25162,256,8,25.014272,1.3832597402597402,1711077168149,1711077193185,False
AS-23a8f1c6-f51e-4b52-bc0d-0d0c702be422,0.007688972431077694,AES2,0.010295488721804512,25162,25162,256,8,37.912576,4.055181818181818,1711077168149,1711077193311,False
AS-23a8f1c6-f51e-4b52-bc0d-0d0c702be422,0.007688972431077694,AES3,0.010295488721804512,24972,25162,256,8,37.023744,3.9272894736842106,1711077168147,1711077193119,False
AS-23a8f1c6-f51e-4b52-bc0d-0d0c702be422,0.007688972431077694,Stats,,26,,128,1,14.39744,0.0051875,1711077193534,1711077193560,False
AS-645ce905-c98e-4231-a6b5-a59bb449bf37,0.00898170426065163,wait1,,1006,,128,1,10.256384,0.01865625,1711077194078,1711077195084,False
AS-645ce905-c98e-4231-a6b5-a59bb449bf37,0.00898170426065163,AES1,0.006375187969924812,21861,22813,256,8,30.3104,2.5948815789473683,1711077195124,1711077216985,False
AS-645ce905-c98e-4231-a6b5-a59bb449bf37,0.00898170426065163,AES2,0.01028496240601504,22107,22813,256,8,36.691968,3.8977763157894736,1711077195123,1711077217230,False
AS-645ce905-c98e-4231-a6b5-a59bb449bf37,0.00898170426065163,AES3,0.01028496240601504,22813,22813,256,8,36.438016,3.904324675324675,1711077195123,1711077217936,False
AS-645ce905-c98e-4231-a6b5-a59bb449bf37,0.00898170426065163,Stats,,26,,128,1,14.4384,0.005999999999999999,1711077218055,1711077218081,False
AS-eb1da602-6a3f-4f7b-8b29-2c7dfbfcbf1e,0.008324812030075188,wait1,,1006,,128,1,10.006528,0.019666666666666666,1711077218602,1711077219608,False
AS-eb1da602-6a3f-4f7b-8b29-2c7dfbfcbf1e,0.008324812030075188,AES1,0.006369924812030076,18340,18723,256,8,30.457856,2.6108051948051947,1711077219641,1711077237981,False
AS-eb1da602-6a3f-4f7b-8b29-2c7dfbfcbf1e,0.008324812030075188,AES2,0.010279699248120302,18723,18723,256,8,36.880384,3.9475844155844153,1711077219641,1711077238364,False
AS-eb1da602-6a3f-4f7b-8b29-2c7dfbfcbf1e,0.008324812030075188,AES3,0.008324812030075188,18553,18723,256,8,33.5872,3.3616024096385546,1711077219645,1711077238198,False
AS-eb1da602-6a3f-4f7b-8b29-2c7dfbfcbf1e,0.008324812030075188,Stats,,26,,128,1,15.118336,0.006032258064516129,1711077238433,1711077238459,False
AS-59e38e5a-65ed-4996-b729-5ccacd1830a0,0.00702155388471178,wait1,,1007,,128,1,10.293248,0.01990625,1711077238967,1711077239974,False
AS-59e38e5a-65ed-4996-b729-5ccacd1830a0,0.00702155388471178,AES1,0.004415037593984962,16731,16934,256,8,27.91424,2.032935064935065,1711077240014,1711077256745,False
AS-59e38e5a-65ed-4996-b729-5ccacd1830a0,0.00702155388471178,AES2,0.010279699248120302,16934,16934,256,8,36.225024,4.129733333333333,1711077240014,1711077256948,False
AS-59e38e5a-65ed-4996-b729-5ccacd1830a0,0.00702155388471178,AES3,0.006369924812030076,16600,16934,256,8,31.080448,2.7298181818181817,1711077240014,1711077256614,False
AS-59e38e5a-65ed-4996-b729-5ccacd1830a0,0.00702155388471178,Stats,,23,,128,1,14.90944,0.005096774193548387,1711077257033,1711077257056,False
AS-7ae8bb2d-66fb-44d4-9c57-be3000d86ca5,0.006385714285714286,wait1,,1006,,128,1,10.317824,0.018060606060606058,1711077257537,1711077258543,False
AS-7ae8bb2d-66fb-44d4-9c57-be3000d86ca5,0.006385714285714286,AES1,0.0005210526315789474,23093,23093,256,8,22.491136,0.6916052631578948,1711077258588,1711077281681,False
AS-7ae8bb2d-66fb-44d4-9c57-be3000d86ca5,0.006385714285714286,AES2,0.008340601503759398,22792,23093,256,8,33.800192,3.439605263157895,1711077258588,1711077281380,False
AS-7ae8bb2d-66fb-44d4-9c57-be3000d86ca5,0.006385714285714286,AES3,0.010295488721804512,22355,23093,256,8,36.6592,4.14448,1711077258588,1711077280943,False
AS-7ae8bb2d-66fb-44d4-9c57-be3000d86ca5,0.006385714285714286,Stats,,23,,128,1,14.880768,0.0061290322580645155,1711077281767,1711077281790,False
AS-35500d47-b7af-4b3d-b756-c1b0c8abbe1a,0.006343609022556391,wait1,,1005,,128,1,10.334208,0.01890909090909091,1711077282327,1711077283332,False
AS-35500d47-b7af-4b3d-b756-c1b0c8abbe1a,0.006343609022556391,AES1,0.0004789473684210526,5887,5887,256,8,22.675456,0.6805194805194805,1711077283367,1711077289254,False
AS-35500d47-b7af-4b3d-b756-c1b0c8abbe1a,0.006343609022556391,AES2,0.008298496240601503,5887,5887,256,8,34.082816,3.3397564102564106,1711077283367,1711077289254,False
AS-35500d47-b7af-4b3d-b756-c1b0c8abbe1a,0.006343609022556391,AES3,0.010253383458646617,5786,5887,256,8,36.810752,4.068618421052632,1711077283367,1711077289153,False
AS-35500d47-b7af-4b3d-b756-c1b0c8abbe1a,0.006343609022556391,Stats,,23,,128,1,14.639104,0.004909090909090909,1711077289316,1711077289339,False
AS-a6c2a80d-1a64-44eb-a216-b60e4f553b3d,0.005707769423558898,wait1,,1007,,128,1,10.326016,0.02506060606060606,1711077289815,1711077290822,False
AS-a6c2a80d-1a64-44eb-a216-b60e4f553b3d,0.005707769423558898,AES1,0.0004947368421052631,10597,11615,256,8,22.495232,0.6934210526315789,1711077290871,1711077301468,False
AS-a6c2a80d-1a64-44eb-a216-b60e4f553b3d,0.005707769423558898,AES2,0.006359398496240601,11615,11615,256,8,31.199232,2.6756025641025643,1711077290868,1711077302483,False
AS-a6c2a80d-1a64-44eb-a216-b60e4f553b3d,0.005707769423558898,AES3,0.010269172932330827,11568,11615,256,8,36.605952,4.005064102564103,1711077290868,1711077302436,False
AS-a6c2a80d-1a64-44eb-a216-b60e4f553b3d,0.005707769423558898,Stats,,23,,128,1,14.671872,0.005419354838709678,1711077302546,1711077302569,False
AS-d039b804-fd9f-45dd-8889-0e5f134a8a81,0.005050877192982456,wait1,,1007,,128,1,10.375168,0.024031249999999997,1711077303105,1711077304112,False
AS-d039b804-fd9f-45dd-8889-0e5f134a8a81,0.005050877192982456,AES1,0.004399248120300752,9269,9472,256,8,27.979776,2.0862266666666667,1711077304148,1711077313417,False
AS-d039b804-fd9f-45dd-8889-0e5f134a8a81,0.005050877192982456,AES2,0.004399248120300752,9319,9472,256,8,28.13952,2.032142857142857,1711077304148,1711077313467,False
AS-d039b804-fd9f-45dd-8889-0e5f134a8a81,0.005050877192982456,AES3,0.006354135338345865,9472,9472,256,8,30.969856,2.707883116883117,1711077304146,1711077313618,False
AS-d039b804-fd9f-45dd-8889-0e5f134a8a81,0.005050877192982456,Stats,,23,,128,1,14.639104,0.006033333333333333,1711077313671,1711077313694,False
AS-1a95e94d-7e3b-4226-b96e-780977a92db5,0.006343609022556392,wait1,,1006,,128,1,10.1376,0.020774193548387096,1711077314193,1711077315199,False
AS-1a95e94d-7e3b-4226-b96e-780977a92db5,0.006343609022556392,AES1,0.0024338345864661657,5790,5840,256,8,25.636864,1.3768026315789474,1711077315234,1711077321024,False
AS-1a95e94d-7e3b-4226-b96e-780977a92db5,0.006343609022556392,AES2,0.0024338345864661657,5740,5840,256,8,24.969216,1.3586103896103896,1711077315233,1711077320973,False
AS-1a95e94d-7e3b-4226-b96e-780977a92db5,0.006343609022556392,AES3,0.014163157894736843,5840,5840,256,8,41.84064,5.4497763157894745,1711077315234,1711077321074,False
AS-1a95e94d-7e3b-4226-b96e-780977a92db5,0.006343609022556392,Stats,,23,,128,1,14.6432,0.0052499999999999995,1711077321221,1711077321244,False
AS-ee9c425c-1d8b-4e3f-be96-f4c4b4d4ee5f,0.006348872180451128,wait1,,1005,,128,1,10.174464,0.03053125,1711077321721,1711077322726,False
AS-ee9c425c-1d8b-4e3f-be96-f4c4b4d4ee5f,0.006348872180451128,AES1,0.004393984962406015,7875,7928,256,8,28.40576,2.017935064935065,1711077322760,1711077330635,False
AS-ee9c425c-1d8b-4e3f-be96-f4c4b4d4ee5f,0.006348872180451128,AES2,0.004393984962406015,7928,7928,256,8,28.274688,2.060407894736842,1711077322760,1711077330688,False
AS-ee9c425c-1d8b-4e3f-be96-f4c4b4d4ee5f,0.006348872180451128,AES3,0.010258646616541354,7775,7928,256,8,36.409344,3.8576533333333334,1711077322760,1711077330535,False
AS-ee9c425c-1d8b-4e3f-be96-f4c4b4d4ee5f,0.006348872180451128,Stats,,23,,128,1,14.639104,0.004818181818181819,1711077330745,1711077330768,False
AS-4a7f609e-6c11-421d-9f37-8624492c772b,0.0070110275689223055,wait1,,1006,,128,1,10.190848,0.022625000000000003,1711077331289,1711077332295,False
AS-4a7f609e-6c11-421d-9f37-8624492c772b,0.0070110275689223055,AES1,0.006359398496240601,12457,12621,256,8,30.69952,2.7157530864197534,1711077332332,1711077344789,False
AS-4a7f609e-6c11-421d-9f37-8624492c772b,0.0070110275689223055,AES2,0.002449624060150376,12457,12621,256,8,25.358336,1.4003552631578948,1711077332332,1711077344789,False
AS-4a7f609e-6c11-421d-9f37-8624492c772b,0.0070110275689223055,AES3,0.012224060150375941,12621,12621,256,8,39.555072,4.669324675324676,1711077332332,1711077344953,False
AS-4a7f609e-6c11-421d-9f37-8624492c772b,0.0070110275689223055,Stats,,23,,128,1,15.151104,0.005375,1711077345011,1711077345034,False
AS-a9f81d8e-9b1f-4098-b383-feb64f340187,0.005050877192982456,wait1,,1006,,128,1,10.207232,0.017812500000000002,1711077345529,1711077346535,False
AS-a9f81d8e-9b1f-4098-b383-feb64f340187,0.005050877192982456,AES1,0.002444360902255639,9166,9215,256,8,25.198592,1.3576753246753248,1711077346578,1711077355744,False
AS-a9f81d8e-9b1f-4098-b383-feb64f340187,0.005050877192982456,AES2,0.004399248120300752,9015,9215,256,8,28.008448,2.00624358974359,1711077346578,1711077355593,False
AS-a9f81d8e-9b1f-4098-b383-feb64f340187,0.005050877192982456,AES3,0.008309022556390978,9215,9215,256,8,34.18112,3.5207837837837834,1711077346580,1711077355795,False
AS-a9f81d8e-9b1f-4098-b383-feb64f340187,0.005050877192982456,Stats,,22,,128,1,14.659584,0.006161290322580644,1711077355848,1711077355870,False
AS-97f0d3a7-9003-4c38-ba36-ec16609ad32a,0.007016290726817043,wait1,,1008,,128,1,10.477568,0.027733333333333332,1711077356338,1711077357346,False
AS-97f0d3a7-9003-4c38-ba36-ec16609ad32a,0.007016290726817043,AES1,0.0024548872180451126,14636,14933,256,8,25.235456,1.3779210526315788,1711077357381,1711077372017,False
AS-97f0d3a7-9003-4c38-ba36-ec16609ad32a,0.007016290726817043,AES2,0.0063646616541353385,14764,14933,256,8,31.531008,2.672038961038961,1711077357382,1711077372146,False
AS-97f0d3a7-9003-4c38-ba36-ec16609ad32a,0.007016290726817043,AES3,0.012229323308270677,14933,14933,256,8,39.77216,4.700402597402597,1711077357379,1711077372312,False
AS-97f0d3a7-9003-4c38-ba36-ec16609ad32a,0.007016290726817043,Stats,,23,,128,1,14.659584,0.005125,1711077372376,1711077372399,False
AS-92135e85-fc4d-45c9-be8c-be2d4868a3ef,0.008965914786967418,wait1,,1006,,128,1,10.248192,0.0193125,1711077372916,1711077373922,False
AS-92135e85-fc4d-45c9-be8c-be2d4868a3ef,0.008965914786967418,AES1,0.004404511278195489,13537,14780,256,8,28.22144,2.033342105263158,1711077373980,1711077387517,False
AS-92135e85-fc4d-45c9-be8c-be2d4868a3ef,0.008965914786967418,AES2,0.008314285714285715,14610,14780,256,8,33.77152,3.313986842105263,1711077373979,1711077388589,False
AS-92135e85-fc4d-45c9-be8c-be2d4868a3ef,0.008965914786967418,AES3,0.014178947368421053,14780,14780,256,8,42.737664,5.1914125,1711077373980,1711077388760,False
AS-92135e85-fc4d-45c9-be8c-be2d4868a3ef,0.008965914786967418,Stats,,23,,128,1,14.925824,0.00484375,1711077389302,1711077389325,False
AS-7451fcae-e84c-4b1c-996b-fa080058f96d,0.005697243107769424,wait1,,1007,,128,1,10.522624,0.0195625,1711077389830,1711077390837,False
AS-7451fcae-e84c-4b1c-996b-fa080058f96d,0.005697243107769424,AES1,0.004393984962406015,7654,7654,256,8,28.418048,2.059578947368421,1711077390907,1711077398561,False
AS-7451fcae-e84c-4b1c-996b-fa080058f96d,0.005697243107769424,AES2,0.006348872180451128,6941,7654,256,8,31.657984,2.6054,1711077390910,1711077397851,False
AS-7451fcae-e84c-4b1c-996b-fa080058f96d,0.005697243107769424,AES3,0.006348872180451128,7262,7654,256,8,31.350784,2.7451999999999996,1711077390907,1711077398169,False
AS-7451fcae-e84c-4b1c-996b-fa080058f96d,0.005697243107769424,Stats,,23,,128,1,14.671872,0.005999999999999999,1711077398603,1711077398626,False
AS-4c212e97-90f9-4d2d-8046-8d1729507720,0.006364661654135339,wait1,,1006,,128,1,10.297344,0.02087878787878788,1711077399153,1711077400159,False
AS-4c212e97-90f9-4d2d-8046-8d1729507720,0.006364661654135339,AES1,0.0005,13302,14060,256,8,22.597632,0.6907105263157896,1711077400224,1711077413526,False
AS-4c212e97-90f9-4d2d-8046-8d1729507720,0.006364661654135339,AES2,0.010274436090225565,13858,14060,256,8,37.285888,4.002628205128206,1711077400224,1711077414082,False
AS-4c212e97-90f9-4d2d-8046-8d1729507720,0.006364661654135339,AES3,0.00831954887218045,14060,14060,256,8,34.03776,3.4270131578947365,1711077400224,1711077414284,False
AS-4c212e97-90f9-4d2d-8046-8d1729507720,0.006364661654135339,Stats,,23,,128,1,14.913536,0.004875,1711077414420,1711077414443,False
AS-53debc19-270a-45d9-b07d-301b0d27a201,0.006343609022556392,wait1,,1008,,128,1,10.317824,0.022612903225806454,1711077414952,1711077415960,False
AS-53debc19-270a-45d9-b07d-301b0d27a201,0.006343609022556392,AES1,0.004388721804511279,5842,5842,256,8,28.54912,1.9574556962025316,1711077416001,1711077421843,False
AS-53debc19-270a-45d9-b07d-301b0d27a201,0.006343609022556392,AES2,0.0024338345864661657,5646,5842,256,8,26.202112,1.3732763157894736,1711077416001,1711077421647,False
AS-53debc19-270a-45d9-b07d-301b0d27a201,0.006343609022556392,AES3,0.01220827067669173,5751,5842,256,8,40.46848,4.8117368421052635,1711077416002,1711077421753,False
AS-53debc19-270a-45d9-b07d-301b0d27a201,0.006343609022556392,Stats,,22,,128,1,14.651392,0.005062499999999999,1711077421945,1711077421967,False
AS-acf91b83-8a3c-4274-b02f-a8022cd8ff84,0.007016290726817043,wait1,,1006,,128,1,10.592256,0.01996774193548387,1711077422486,1711077423492,False
AS-acf91b83-8a3c-4274-b02f-a8022cd8ff84,0.007016290726817043,AES1,0.0063646616541353385,14594,14896,256,8,31.707136,2.703350649350649,1711077423528,1711077438122,False
AS-acf91b83-8a3c-4274-b02f-a8022cd8ff84,0.007016290726817043,AES2,0.0024548872180451126,14451,14896,256,8,26.157056,1.39408,1711077423528,1711077437979,False
AS-acf91b83-8a3c-4274-b02f-a8022cd8ff84,0.007016290726817043,AES3,0.012229323308270677,14896,14896,256,8,39.825408,4.855743243243244,1711077423528,1711077438424,False
AS-acf91b83-8a3c-4274-b02f-a8022cd8ff84,0.007016290726817043,Stats,,23,,128,1,14.675968,0.00503125,1711077438541,1711077438564,False
AS-881c069e-cd83-40f4-be6c-0dbb75161835,0.0037528822055137843,wait1,,1008,,128,1,10.604544,0.022483870967741935,1711077439072,1711077440080,False
AS-881c069e-cd83-40f4-be6c-0dbb75161835,0.0037528822055137843,AES1,0.0004947368421052631,9212,9212,256,8,22.523904,0.6738205128205128,1711077440123,1711077449335,False
AS-881c069e-cd83-40f4-be6c-0dbb75161835,0.0037528822055137843,AES2,0.004404511278195489,8200,9212,256,8,28.704768,2.086733333333333,1711077440123,1711077448323,False
AS-881c069e-cd83-40f4-be6c-0dbb75161835,0.0037528822055137843,AES3,0.006359398496240601,7948,9212,256,8,31.5392,2.6725897435897434,1711077440123,1711077448071,False
AS-881c069e-cd83-40f4-be6c-0dbb75161835,0.0037528822055137843,Stats,,25,,128,1,14.946304,0.0062580645161290326,1711077449405,1711077449430,False
AS-0e06bc7d-6a23-4962-8c2f-965223aa39a0,0.005734085213032582,wait1,,1006,,128,1,10.612736,0.0224375,1711077449912,1711077450918,False
AS-0e06bc7d-6a23-4962-8c2f-965223aa39a0,0.005734085213032582,AES1,0.0005210526315789474,17902,21900,256,8,22.56896,0.6836753246753247,1711077450953,1711077468855,False
AS-0e06bc7d-6a23-4962-8c2f-965223aa39a0,0.005734085213032582,AES2,0.006385714285714286,21592,21900,256,8,31.17056,2.7450131578947365,1711077450954,1711077472546,False
AS-0e06bc7d-6a23-4962-8c2f-965223aa39a0,0.005734085213032582,AES3,0.010295488721804512,21900,21900,256,8,37.146624,4.058935064935064,1711077450954,1711077472854,False
AS-0e06bc7d-6a23-4962-8c2f-965223aa39a0,0.005734085213032582,Stats,,26,,128,1,15.07328,0.006516129032258064,1711077472943,1711077472969,False
AS-02b07683-1af2-43a9-9f9a-56479a1f0bee,0.005050877192982456,wait1,,1006,,128,1,10.633216,0.01978787878787879,1711077473467,1711077474473,False
AS-02b07683-1af2-43a9-9f9a-56479a1f0bee,0.005050877192982456,AES1,0.0004894736842105263,7193,9115,256,8,22.913024,0.6741923076923078,1711077474515,1711077481708,False
AS-02b07683-1af2-43a9-9f9a-56479a1f0bee,0.005050877192982456,AES2,0.002444360902255639,9114,9115,256,8,25.440256,1.3583636363636364,1711077474515,1711077483629,False
AS-02b07683-1af2-43a9-9f9a-56479a1f0bee,0.005050877192982456,AES3,0.012218796992481204,9115,9115,256,8,39.514112,4.672128205128205,1711077474514,1711077483629,False
AS-02b07683-1af2-43a9-9f9a-56479a1f0bee,0.005050877192982456,Stats,,23,,128,1,14.553088,0.00540625,1711077483678,1711077483701,False
AS-57fb5a16-53f6-4948-80cf-274c5e369761,0.0044097744360902255,wait1,,1006,,128,1,10.657792,0.018870967741935484,1711077484208,1711077485214,False
AS-57fb5a16-53f6-4948-80cf-274c5e369761,0.0044097744360902255,AES1,0.0005,10024,12197,256,8,22.687744,0.6824935064935065,1711077485274,1711077495298,False
AS-57fb5a16-53f6-4948-80cf-274c5e369761,0.0044097744360902255,AES2,0.0063646616541353385,10177,12197,256,8,31.268864,2.7073246753246756,1711077485271,1711077495448,False
AS-57fb5a16-53f6-4948-80cf-274c5e369761,0.0044097744360902255,AES3,0.0063646616541353385,12197,12197,256,8,31.535104,2.7418947368421054,1711077485273,1711077497470,False
AS-57fb5a16-53f6-4948-80cf-274c5e369761,0.0044097744360902255,Stats,,25,,128,1,14.56128,0.004906249999999999,1711077497522,1711077497547,False
AS-95f5ecfd-1e96-4240-8b40-2c5c2c1b812c,0.0031012531328320804,wait1,,1007,,128,1,10.686464,0.023060606060606063,1711077498075,1711077499082,False
AS-95f5ecfd-1e96-4240-8b40-2c5c2c1b812c,0.0031012531328320804,AES1,0.0004947368421052631,7847,7850,256,8,22.46656,0.6919605263157895,1711077499120,1711077506967,False
AS-95f5ecfd-1e96-4240-8b40-2c5c2c1b812c,0.0031012531328320804,AES2,0.002449624060150376,7850,7850,256,8,25.677824,1.341474358974359,1711077499117,1711077506967,False
AS-95f5ecfd-1e96-4240-8b40-2c5c2c1b812c,0.0031012531328320804,AES3,0.006359398496240601,7492,7850,256,8,31.653888,2.707909090909091,1711077499120,1711077506612,False
AS-95f5ecfd-1e96-4240-8b40-2c5c2c1b812c,0.0031012531328320804,Stats,,22,,128,1,14.56128,0.0048484848484848485,1711077507410,1711077507432,False
AS-d9d148c3-1008-4463-b64f-c4f76447f966,0.004399248120300753,wait1,,1008,,128,1,10.440704,0.01846875,1711077507948,1711077508956,False
AS-d9d148c3-1008-4463-b64f-c4f76447f966,0.004399248120300753,AES1,0.0004894736842105263,7102,8709,256,8,22.458368,0.6743461538461538,1711077509002,1711077516104,False
AS-d9d148c3-1008-4463-b64f-c4f76447f966,0.004399248120300753,AES2,0.006354135338345865,7094,8709,256,8,31.166464,2.710077922077922,1711077509002,1711077516096,False
AS-d9d148c3-1008-4463-b64f-c4f76447f966,0.004399248120300753,AES3,0.006354135338345865,8709,8709,256,8,31.510528,2.707272727272727,1711077509005,1711077517714,False
AS-d9d148c3-1008-4463-b64f-c4f76447f966,0.004399248120300753,Stats,,23,,128,1,14.585856,0.006060606060606061,1711077517760,1711077517783,False
AS-1efd5a82-c74e-4cae-8ead-0cb25f853eee,0.006343609022556392,wait1,,1005,,128,1,10.452992,0.020366666666666665,1711077518286,1711077519291,False
AS-1efd5a82-c74e-4cae-8ead-0cb25f853eee,0.006343609022556392,AES1,0.0024338345864661657,5688,5839,256,8,25.432064,1.3376849315068493,1711077519336,1711077525024,False
AS-1efd5a82-c74e-4cae-8ead-0cb25f853eee,0.006343609022556392,AES2,0.006343609022556391,5739,5839,256,8,31.207424,2.72975,1711077519336,1711077525075,False
AS-1efd5a82-c74e-4cae-8ead-0cb25f853eee,0.006343609022556392,AES3,0.010253383458646617,5839,5839,256,8,36.831232,4.134657894736843,1711077519336,1711077525175,False
AS-1efd5a82-c74e-4cae-8ead-0cb25f853eee,0.006343609022556392,Stats,,23,,128,1,14.56128,0.005909090909090909,1711077525212,1711077525235,False
AS-fbe3a0e9-433c-498f-9289-0bf77b70e000,0.007667919799498747,wait1,,1007,,128,1,10.73152,0.021312499999999998,1711077525744,1711077526751,False
