Unique DAG ID,DAG Input Content,DAG Input Size,Function Name,Function Input,Duration,Parallel Duration,Memory_Allocated,CPU_Allocated,Max Memory Usage,Max CPU Usage,Avg CPU Usage,Start Time,End Time,Timeout Status,Input File
AS-0f7cb9cf-3f7c-4923-8be8-0c199edb5c6c,100,9000,wait1,9000,1006,,128,1,10.395648,0.019078125,0.006188972474041052,1712869838314,1712869839320,False,./profiling/aes_inputs_100content/run71.json
AS-0f7cb9cf-3f7c-4923-8be8-0c199edb5c6c,100,9000,AES1,9000,5362,16030,256,8,25.096192,0.7002801724137931,0.6243877488993517,1712869839356,1712869844718,False,./profiling/aes_inputs_100content/run71.json
AS-0f7cb9cf-3f7c-4923-8be8-0c199edb5c6c,100,9000,AES2,36000,10617,16030,256,8,30.183424,1.3706939655172414,1.2482259687948638,1712869839363,1712869849980,False,./profiling/aes_inputs_100content/run71.json
AS-0f7cb9cf-3f7c-4923-8be8-0c199edb5c6c,100,9000,AES3,81000,16030,16030,256,8,36.753408,2.0039166666666666,1.871540195225719,1712869839363,1712869855393,False,./profiling/aes_inputs_100content/run71.json
AS-0f7cb9cf-3f7c-4923-8be8-0c199edb5c6c,100,9000,Stats,9000,25,,128,1,13.9264,0.01037313432835821,0.01037313432835821,1712869855424,1712869855449,False,./profiling/aes_inputs_100content/run71.json
AS-f83985e1-6566-4a24-a02d-1aadb97fc1bc,100,11700,wait1,11700,1003,,128,1,10.416128,0.016109375,0.005703000832783996,1712869855960,1712869856963,False,./profiling/aes_inputs_100content/run98.json
AS-f83985e1-6566-4a24-a02d-1aadb97fc1bc,100,11700,AES1,11700,7085,23214,256,8,25.00608,1.0406269841269842,0.6302084431827671,1712869857000,1712869864085,False,./profiling/aes_inputs_100content/run98.json
AS-f83985e1-6566-4a24-a02d-1aadb97fc1bc,100,11700,AES2,46800,13917,23214,256,8,30.257152,2.082267904509284,1.2567032122905437,1712869857001,1712869870918,False,./profiling/aes_inputs_100content/run98.json
AS-f83985e1-6566-4a24-a02d-1aadb97fc1bc,100,11700,AES3,105300,23214,23214,256,8,35.999744,3.4460352792944144,1.8749147317595551,1712869857003,1712869880217,False,./profiling/aes_inputs_100content/run98.json
AS-f83985e1-6566-4a24-a02d-1aadb97fc1bc,100,11700,Stats,11700,25,,128,1,13.836288,0.006174603174603175,0.006174603174603175,1712869880270,1712869880295,False,./profiling/aes_inputs_100content/run98.json
AS-7d01bd8f-4d36-472b-b0e4-002047528053,100,4800,wait1,4800,1005,,128,1,10.30144,0.021936507936507935,0.006274916594633514,1712869880835,1712869881840,False,./profiling/aes_inputs_100content/run29.json
AS-7d01bd8f-4d36-472b-b0e4-002047528053,100,4800,AES1,4800,3806,10725,256,8,25.505792,3.57096254681648,0.6761620539391135,1712869881889,1712869885695,False,./profiling/aes_inputs_100content/run29.json
AS-7d01bd8f-4d36-472b-b0e4-002047528053,100,4800,AES2,19200,6581,10725,256,8,30.425088,2.58903213610586,1.2471254506024925,1712869881895,1712869888476,False,./profiling/aes_inputs_100content/run29.json
AS-7d01bd8f-4d36-472b-b0e4-002047528053,100,4800,AES3,43200,10725,10725,256,8,36.429824,8.391676274944567,1.838009652628744,1712869881899,1712869892624,False,./profiling/aes_inputs_100content/run29.json
AS-7d01bd8f-4d36-472b-b0e4-002047528053,100,4800,Stats,4800,25,,128,1,14.0288,0.005645161290322581,0.005645161290322581,1712869892654,1712869892679,False,./profiling/aes_inputs_100content/run29.json
AS-f7a47320-2191-4173-aeac-c3f233c8ac56,100,8100,wait1,8100,1009,,128,1,10.5472,0.018703125,0.0072122604333618974,1712869893244,1712869894253,False,./profiling/aes_inputs_100content/run62.json
AS-f7a47320-2191-4173-aeac-c3f233c8ac56,100,8100,AES1,8100,5243,15777,256,8,23.98208,0.6666645161290323,0.6043345635528711,1712869894299,1712869899542,False,./profiling/aes_inputs_100content/run62.json
AS-f7a47320-2191-4173-aeac-c3f233c8ac56,100,8100,AES2,32400,9946,15777,256,8,30.564352,1.3449870967741937,1.2262551754952484,1712869894312,1712869904258,False,./profiling/aes_inputs_100content/run62.json
AS-f7a47320-2191-4173-aeac-c3f233c8ac56,100,8100,AES3,72900,15777,15777,256,8,36.466688,2.3175320056899005,1.7507732990928953,1712869894295,1712869910072,False,./profiling/aes_inputs_100content/run62.json
AS-f7a47320-2191-4173-aeac-c3f233c8ac56,100,8100,Stats,8100,25,,128,1,14.675968,0.004161290322580645,0.004161290322580645,1712869910117,1712869910142,False,./profiling/aes_inputs_100content/run62.json
AS-eb5ba62b-854e-4d60-9b48-a22b2a576e79,100,10800,wait1,10800,1009,,128,1,10.436608,0.01813846153846154,0.006928107443631639,1712869910718,1712869911727,False,./profiling/aes_inputs_100content/run89.json
AS-eb5ba62b-854e-4d60-9b48-a22b2a576e79,100,10800,AES1,10800,6443,19497,256,8,24.14592,0.6536,0.6216978169644908,1712869911774,1712869918217,False,./profiling/aes_inputs_100content/run89.json
AS-eb5ba62b-854e-4d60-9b48-a22b2a576e79,100,10800,AES2,43200,12833,19497,256,8,30.78144,1.334095541401274,1.2486630130537828,1712869911774,1712869924607,False,./profiling/aes_inputs_100content/run89.json
AS-eb5ba62b-854e-4d60-9b48-a22b2a576e79,100,10800,AES3,97200,19497,19497,256,8,36.282368,2.015883870967742,1.8598501459689825,1712869911773,1712869931270,False,./profiling/aes_inputs_100content/run89.json
AS-eb5ba62b-854e-4d60-9b48-a22b2a576e79,100,10800,Stats,10800,25,,128,1,14.409728,0.003923076923076923,0.003923076923076923,1712869931316,1712869931341,False,./profiling/aes_inputs_100content/run89.json
AS-e525be7c-1f66-4ea4-895a-d2efe1384ed9,100,8300,wait1,8300,1008,,128,1,10.71104,0.01773846153846154,0.00612904000053235,1712869931936,1712869932944,False,./profiling/aes_inputs_100content/run64.json
AS-e525be7c-1f66-4ea4-895a-d2efe1384ed9,100,8300,AES1,8300,4915,15225,256,8,24.113152,0.6532625000000001,0.6260774204298146,1712869932986,1712869937901,False,./profiling/aes_inputs_100content/run64.json
AS-e525be7c-1f66-4ea4-895a-d2efe1384ed9,100,8300,AES2,33200,11585,15225,256,8,30.425088,1.3208193548387095,1.092643365208925,1712869932987,1712869944572,False,./profiling/aes_inputs_100content/run64.json
AS-e525be7c-1f66-4ea4-895a-d2efe1384ed9,100,8300,AES3,74700,15225,15225,256,8,36.573184,1.9963653846153844,1.827676434517272,1712869932984,1712869948209,False,./profiling/aes_inputs_100content/run64.json
AS-e525be7c-1f66-4ea4-895a-d2efe1384ed9,100,8300,Stats,8300,25,,128,1,14.29504,0.006171875,0.006171875,1712869948243,1712869948268,False,./profiling/aes_inputs_100content/run64.json
AS-04e7d415-fbb1-4b45-acb1-355577fa4cbc,100,5600,wait1,5600,1009,,128,1,10.612736,0.02066153846153846,0.006972143599579414,1712869948831,1712869949840,False,./profiling/aes_inputs_100content/run37.json
AS-04e7d415-fbb1-4b45-acb1-355577fa4cbc,100,5600,AES1,5600,3348,10381,256,8,24.088576,0.6496211180124224,0.6212702662323399,1712869949884,1712869953232,False,./profiling/aes_inputs_100content/run37.json
AS-04e7d415-fbb1-4b45-acb1-355577fa4cbc,100,5600,AES2,22400,6614,10381,256,8,30.3104,1.3282420382165605,1.2505248347319877,1712869949880,1712869956494,False,./profiling/aes_inputs_100content/run37.json
AS-04e7d415-fbb1-4b45-acb1-355577fa4cbc,100,5600,AES3,50400,10381,10381,256,8,36.757504,1.9891719745222929,1.8060987824421249,1712869949882,1712869960263,False,./profiling/aes_inputs_100content/run37.json
AS-04e7d415-fbb1-4b45-acb1-355577fa4cbc,100,5600,Stats,5600,25,,128,1,14.323712,0.004492307692307692,0.004492307692307692,1712869960287,1712869960312,False,./profiling/aes_inputs_100content/run37.json
AS-3fa4d6ac-3a94-45ab-be5b-c81ebaf62bc7,100,7300,wait1,7300,1007,,128,1,10.534912,0.015095238095238096,0.00629988291018218,1712869960918,1712869961925,False,./profiling/aes_inputs_100content/run54.json
AS-3fa4d6ac-3a94-45ab-be5b-c81ebaf62bc7,100,7300,AES1,7300,4353,13064,256,8,23.973888,0.6406375,0.6240565003540856,1712869961975,1712869966328,False,./profiling/aes_inputs_100content/run54.json
AS-3fa4d6ac-3a94-45ab-be5b-c81ebaf62bc7,100,7300,AES2,29200,8598,13064,256,8,30.179328,1.3018812499999999,1.2466662655328316,1712869961975,1712869970573,False,./profiling/aes_inputs_100content/run54.json
AS-3fa4d6ac-3a94-45ab-be5b-c81ebaf62bc7,100,7300,AES3,65700,13064,13064,256,8,36.409344,1.979911392405063,1.866222833547896,1712869961962,1712869975026,False,./profiling/aes_inputs_100content/run54.json
AS-3fa4d6ac-3a94-45ab-be5b-c81ebaf62bc7,100,7300,Stats,7300,25,,128,1,14.331904,0.004619047619047619,0.004619047619047619,1712869975056,1712869975081,False,./profiling/aes_inputs_100content/run54.json
AS-2562a563-58ef-4a4c-893c-56788727dc11,100,11100,wait1,11100,1005,,128,1,10.534912,0.017625,0.005706994288308065,1712869975687,1712869976692,False,./profiling/aes_inputs_100content/run92.json
AS-2562a563-58ef-4a4c-893c-56788727dc11,100,11100,AES1,11100,6535,19694,256,8,24.129536,0.6527375000000001,0.6277320301482219,1712869976731,1712869983266,False,./profiling/aes_inputs_100content/run92.json
AS-2562a563-58ef-4a4c-893c-56788727dc11,100,11100,AES2,44400,13101,19694,256,8,30.4128,1.3110440251572328,1.2525197438908342,1712869976736,1712869989837,False,./profiling/aes_inputs_100content/run92.json
AS-2562a563-58ef-4a4c-893c-56788727dc11,100,11100,AES3,99900,19694,19694,256,8,36.716544,2.0017884615384616,1.8737406202916997,1712869976737,1712869996431,False,./profiling/aes_inputs_100content/run92.json
AS-2562a563-58ef-4a4c-893c-56788727dc11,100,11100,Stats,11100,32,,128,1,14.372864,0.004492307692307692,0.004492307692307692,1712869996469,1712869996501,False,./profiling/aes_inputs_100content/run92.json
AS-e1817daa-8b17-415a-9e09-02317417ea15,100,2100,wait1,2100,1007,,128,1,10.56768,0.01886153846153846,0.006352546443206416,1712869997119,1712869998126,False,./profiling/aes_inputs_100content/run2.json
AS-e1817daa-8b17-415a-9e09-02317417ea15,100,2100,AES1,2100,1276,3905,256,8,24.121344,0.6510617283950617,0.6194889333065834,1712869998167,1712869999443,False,./profiling/aes_inputs_100content/run2.json
AS-e1817daa-8b17-415a-9e09-02317417ea15,100,2100,AES2,8400,2540,3905,256,8,30.5152,1.327484076433121,1.2331192680353027,1712869998166,1712870000706,False,./profiling/aes_inputs_100content/run2.json
AS-e1817daa-8b17-415a-9e09-02317417ea15,100,2100,AES3,18900,3905,3905,256,8,36.671488,1.9779935897435896,1.817476568042925,1712869998170,1712870002075,False,./profiling/aes_inputs_100content/run2.json
AS-e1817daa-8b17-415a-9e09-02317417ea15,100,2100,Stats,2100,24,,128,1,14.344192,0.005707692307692308,0.005707692307692308,1712870002094,1712870002118,False,./profiling/aes_inputs_100content/run2.json
AS-625ddade-59f8-43bc-94e1-34c1693293ca,100,7600,wait1,7600,1010,,128,1,10.571776,0.009636363636363637,0.006760027281392078,1712870003132,1712870004142,False,./profiling/aes_inputs_100content/run57.json
AS-625ddade-59f8-43bc-94e1-34c1693293ca,100,7600,AES1,7600,5799,16229,256,8,24.293376,1.378437756497948,0.6166173810749426,1712870004184,1712870009983,False,./profiling/aes_inputs_100content/run57.json
AS-625ddade-59f8-43bc-94e1-34c1693293ca,100,7600,AES2,30400,11120,16229,256,8,30.449664,8.31828187919463,1.2822533159783776,1712870004190,1712870015310,False,./profiling/aes_inputs_100content/run57.json
AS-625ddade-59f8-43bc-94e1-34c1693293ca,100,7600,AES3,68400,16229,16229,256,8,36.47488,10.569587837837837,1.8852513806718836,1712870004183,1712870020412,False,./profiling/aes_inputs_100content/run57.json
AS-625ddade-59f8-43bc-94e1-34c1693293ca,100,7600,Stats,7600,25,,128,1,14.495744,0.003307692307692308,0.003307692307692308,1712870020449,1712870020474,False,./profiling/aes_inputs_100content/run57.json
AS-034e0e7e-766e-4949-98c4-ef831da0c00a,100,3600,wait1,3600,1010,,128,1,10.706944,0.018784615384615386,0.006936066997883982,1712870021009,1712870022019,False,./profiling/aes_inputs_100content/run17.json
AS-034e0e7e-766e-4949-98c4-ef831da0c00a,100,3600,AES1,3600,2276,6651,256,8,24.051712,0.8682808641975309,0.612102131481242,1712870022067,1712870024343,False,./profiling/aes_inputs_100content/run17.json
AS-034e0e7e-766e-4949-98c4-ef831da0c00a,100,3600,AES2,14400,4545,6651,256,8,30.519296,1.7546583072100312,1.2070264067922019,1712870022071,1712870026616,False,./profiling/aes_inputs_100content/run17.json
AS-034e0e7e-766e-4949-98c4-ef831da0c00a,100,3600,AES3,32400,6651,6651,256,8,36.769792,3.0288659217877094,1.8640954023166225,1712870022067,1712870028718,False,./profiling/aes_inputs_100content/run17.json
AS-034e0e7e-766e-4949-98c4-ef831da0c00a,100,3600,Stats,3600,24,,128,1,14.475264,0.004863636363636363,0.004863636363636363,1712870028756,1712870028780,False,./profiling/aes_inputs_100content/run17.json
AS-6adc29ee-6cec-421d-82d8-4b231b05b8af,100,6700,wait1,6700,1005,,128,1,10.735616,0.0180625,0.005792854629780651,1712870029344,1712870030349,False,./profiling/aes_inputs_100content/run48.json
AS-6adc29ee-6cec-421d-82d8-4b231b05b8af,100,6700,AES1,6700,4020,12191,256,8,24.190976,0.6672738853503185,0.6233954209293376,1712870030393,1712870034413,False,./profiling/aes_inputs_100content/run48.json
AS-6adc29ee-6cec-421d-82d8-4b231b05b8af,100,6700,AES2,26800,8005,12191,256,8,30.355456,1.5070714285714284,1.2414405143342155,1712870030382,1712870038387,False,./profiling/aes_inputs_100content/run48.json
AS-6adc29ee-6cec-421d-82d8-4b231b05b8af,100,6700,AES3,60300,12191,12191,256,8,36.74112,2.003442307692308,1.8422380631265876,1712870030395,1712870042586,False,./profiling/aes_inputs_100content/run48.json
AS-6adc29ee-6cec-421d-82d8-4b231b05b8af,100,6700,Stats,6700,33,,128,1,14.25408,0.004666666666666666,0.004666666666666666,1712870042616,1712870042649,False,./profiling/aes_inputs_100content/run48.json
AS-e43790d3-8e6d-4926-9f39-5b20a1da219b,100,12000,wait1,12000,1008,,128,1,10.641408,0.01821875,0.007050429170209864,1712870043279,1712870044287,False,./profiling/aes_inputs_100content/run101.json
AS-e43790d3-8e6d-4926-9f39-5b20a1da219b,100,12000,AES1,12000,7099,21674,256,8,24.170496,0.6740445859872611,0.6232647442983558,1712870044330,1712870051429,False,./profiling/aes_inputs_100content/run101.json
AS-e43790d3-8e6d-4926-9f39-5b20a1da219b,100,12000,AES2,48000,14403,21674,256,8,30.318592,1.948249488752556,1.241286326689859,1712870044322,1712870058725,False,./profiling/aes_inputs_100content/run101.json
AS-e43790d3-8e6d-4926-9f39-5b20a1da219b,100,12000,AES3,108000,21674,21674,256,8,36.409344,3.2495759312320915,1.857116978313101,1712870044331,1712870066005,False,./profiling/aes_inputs_100content/run101.json
AS-e43790d3-8e6d-4926-9f39-5b20a1da219b,100,12000,Stats,12000,26,,128,1,14.290944,0.006106060606060606,0.006106060606060606,1712870066038,1712870066064,False,./profiling/aes_inputs_100content/run101.json
AS-26764210-6a21-4965-8906-134a9128915d,100,4100,wait1,4100,1006,,128,1,10.645504,0.019138461538461538,0.006100283761429229,1712870066668,1712870067674,False,./profiling/aes_inputs_100content/run22.json
AS-26764210-6a21-4965-8906-134a9128915d,100,4100,AES1,4100,2439,7545,256,8,24.28928,0.6691858974358975,0.6266222328295431,1712870067727,1712870070166,False,./profiling/aes_inputs_100content/run22.json
AS-26764210-6a21-4965-8906-134a9128915d,100,4100,AES2,16400,4863,7545,256,8,30.519296,1.3186329113924051,1.2465800056008531,1712870067733,1712870072596,False,./profiling/aes_inputs_100content/run22.json
AS-26764210-6a21-4965-8906-134a9128915d,100,4100,AES3,36900,7545,7545,256,8,36.47488,1.993224358974359,1.8118167268876813,1712870067732,1712870075277,False,./profiling/aes_inputs_100content/run22.json
AS-26764210-6a21-4965-8906-134a9128915d,100,4100,Stats,4100,25,,128,1,14.258176,0.004515625,0.004515625,1712870075309,1712870075334,False,./profiling/aes_inputs_100content/run22.json
AS-f90bd434-df42-4ac1-a869-4e0e14be6c33,100,7800,wait1,7800,1004,,128,1,10.776576,0.01104761904761905,0.005682174214857583,1712870075866,1712870076870,False,./profiling/aes_inputs_100content/run59.json
AS-f90bd434-df42-4ac1-a869-4e0e14be6c33,100,7800,AES1,7800,4613,13914,256,8,24.39168,0.6485652173913043,0.624645791205897,1712870076910,1712870081523,False,./profiling/aes_inputs_100content/run59.json
AS-f90bd434-df42-4ac1-a869-4e0e14be6c33,100,7800,AES2,31200,9215,13914,256,8,30.703616,1.3401677419354838,1.2494019591900105,1712870076907,1712870086122,False,./profiling/aes_inputs_100content/run59.json
AS-f90bd434-df42-4ac1-a869-4e0e14be6c33,100,7800,AES3,70200,13914,13914,256,8,36.31104,1.9906114649681528,1.8710319040101706,1712870076906,1712870090820,False,./profiling/aes_inputs_100content/run59.json
AS-f90bd434-df42-4ac1-a869-4e0e14be6c33,100,7800,Stats,7800,25,,128,1,14.278656,0.004765625,0.004765625,1712870090851,1712870090876,False,./profiling/aes_inputs_100content/run59.json
AS-1f21b847-b088-466c-9149-2039b3178184,100,3900,wait1,3900,1006,,128,1,10.686464,0.016859375,0.0061188737294542925,1712870091459,1712870092465,False,./profiling/aes_inputs_100content/run20.json
AS-1f21b847-b088-466c-9149-2039b3178184,100,3900,AES1,3900,2640,7365,256,8,24.195072,0.6373461538461539,0.5748082859531856,1712870092508,1712870095148,False,./profiling/aes_inputs_100content/run20.json
AS-1f21b847-b088-466c-9149-2039b3178184,100,3900,AES2,15600,4951,7365,256,8,30.43328,1.7145,1.2222402701302484,1712870092501,1712870097452,False,./profiling/aes_inputs_100content/run20.json
AS-1f21b847-b088-466c-9149-2039b3178184,100,3900,AES3,35100,7365,7365,256,8,36.319232,2.784638190954774,1.859644682624352,1712870092499,1712870099864,False,./profiling/aes_inputs_100content/run20.json
AS-1f21b847-b088-466c-9149-2039b3178184,100,3900,Stats,3900,26,,128,1,14.266368,0.007446153846153845,0.007446153846153845,1712870099891,1712870099917,False,./profiling/aes_inputs_100content/run20.json
AS-67d05987-2f68-4a04-aadd-05d4b0e494d7,100,9400,wait1,9400,1011,,128,1,10.817536,0.023206349206349206,0.007409822598444516,1712870100517,1712870101528,False,./profiling/aes_inputs_100content/run75.json
AS-67d05987-2f68-4a04-aadd-05d4b0e494d7,100,9400,AES1,9400,6343,19209,256,8,24.297472,1.7482365145228216,0.6345160934577944,1712870101568,1712870107911,False,./profiling/aes_inputs_100content/run75.json
AS-67d05987-2f68-4a04-aadd-05d4b0e494d7,100,9400,AES2,37600,12336,19209,256,8,30.687232,4.15759243697479,1.2602172105642766,1712870101562,1712870113898,False,./profiling/aes_inputs_100content/run75.json
AS-67d05987-2f68-4a04-aadd-05d4b0e494d7,100,9400,AES3,84600,19209,19209,256,8,36.581376,8.10585294117647,1.8555461714632702,1712870101568,1712870120777,False,./profiling/aes_inputs_100content/run75.json
AS-67d05987-2f68-4a04-aadd-05d4b0e494d7,100,9400,Stats,9400,26,,128,1,14.299136,0.00575,0.00575,1712870120829,1712870120855,False,./profiling/aes_inputs_100content/run75.json
AS-6239fd43-ab6e-4f04-8c97-e63927b95422,100,9600,wait1,9600,1006,,128,1,10.702848,0.01825,0.005992909203617318,1712870121462,1712870122468,False,./profiling/aes_inputs_100content/run77.json
AS-6239fd43-ab6e-4f04-8c97-e63927b95422,100,9600,AES1,9600,5638,17017,256,8,24.313856,0.6660700636942675,0.6272150658882268,1712870122517,1712870128155,False,./profiling/aes_inputs_100content/run77.json
AS-6239fd43-ab6e-4f04-8c97-e63927b95422,100,9600,AES2,38400,12034,17017,256,8,30.539776,1.3081194968553458,1.1903507212391262,1712870122519,1712870134553,False,./profiling/aes_inputs_100content/run77.json
AS-6239fd43-ab6e-4f04-8c97-e63927b95422,100,9600,AES3,86400,17017,17017,256,8,36.61824,2.017225806451613,1.8775632314345505,1712870122516,1712870139533,False,./profiling/aes_inputs_100content/run77.json
AS-6239fd43-ab6e-4f04-8c97-e63927b95422,100,9600,Stats,9600,26,,128,1,14.413824,0.007242424242424242,0.007242424242424242,1712870139571,1712870139597,False,./profiling/aes_inputs_100content/run77.json
AS-eecf2a5c-253a-4ae1-8102-dca2100b924a,100,5100,wait1,5100,1010,,128,1,10.715136,0.022875,0.007421783280630667,1712870140229,1712870141239,False,./profiling/aes_inputs_100content/run32.json
AS-eecf2a5c-253a-4ae1-8102-dca2100b924a,100,5100,AES1,5100,3095,9274,256,8,24.10496,0.6498312500000001,0.6157701506624087,1712870141281,1712870144376,False,./profiling/aes_inputs_100content/run32.json
AS-eecf2a5c-253a-4ae1-8102-dca2100b924a,100,5100,AES2,20400,6076,9274,256,8,30.84288,1.3436645161290324,1.2477071977805234,1712870141288,1712870147364,False,./profiling/aes_inputs_100content/run32.json
AS-eecf2a5c-253a-4ae1-8102-dca2100b924a,100,5100,AES3,45900,9274,9274,256,8,36.450304,1.9895095541401273,1.8485272094068126,1712870141276,1712870150550,False,./profiling/aes_inputs_100content/run32.json
AS-eecf2a5c-253a-4ae1-8102-dca2100b924a,100,5100,Stats,5100,25,,128,1,14.29504,0.004015384615384615,0.004015384615384615,1712870150583,1712870150608,False,./profiling/aes_inputs_100content/run32.json
AS-5a7d78d8-c2e8-4c6a-bc08-9fb9e5247a69,100,6600,wait1,6600,1007,,128,1,10.747904,0.0091875,0.005600051082520094,1712870151165,1712870152172,False,./profiling/aes_inputs_100content/run47.json
AS-5a7d78d8-c2e8-4c6a-bc08-9fb9e5247a69,100,6600,AES1,6600,4104,11801,256,8,24.14592,0.65245,0.6069682563455344,1712870152210,1712870156314,False,./profiling/aes_inputs_100content/run47.json
AS-5a7d78d8-c2e8-4c6a-bc08-9fb9e5247a69,100,6600,AES2,26400,7807,11801,256,8,30.662656,1.3282675159235668,1.250652954788938,1712870152207,1712870160014,False,./profiling/aes_inputs_100content/run47.json
AS-5a7d78d8-c2e8-4c6a-bc08-9fb9e5247a69,100,6600,AES3,59400,11801,11801,256,8,36.53632,1.9897225806451613,1.8656398834629129,1712870152210,1712870164011,False,./profiling/aes_inputs_100content/run47.json
AS-5a7d78d8-c2e8-4c6a-bc08-9fb9e5247a69,100,6600,Stats,6600,26,,128,1,14.348288,0.0043538461538461535,0.0043538461538461535,1712870164042,1712870164068,False,./profiling/aes_inputs_100content/run47.json
AS-a3cce9aa-b65d-4a70-a1ce-9607b954ec79,100,10500,wait1,10500,1004,,128,1,10.756096,0.006698412698412699,0.00541805451746531,1712870164673,1712870165677,False,./profiling/aes_inputs_100content/run86.json
AS-a3cce9aa-b65d-4a70-a1ce-9607b954ec79,100,10500,AES1,10500,6181,18897,256,8,24.203264,0.6654267515923566,0.6286845664287404,1712870165719,1712870171900,False,./profiling/aes_inputs_100content/run86.json
AS-a3cce9aa-b65d-4a70-a1ce-9607b954ec79,100,10500,AES2,42000,12457,18897,256,8,30.666752,1.3346474358974358,1.245880520114954,1712870165719,1712870178176,False,./profiling/aes_inputs_100content/run86.json
AS-a3cce9aa-b65d-4a70-a1ce-9607b954ec79,100,10500,AES3,94500,18897,18897,256,8,36.524032,2.0019679487179487,1.8596009130633973,1712870165714,1712870184611,False,./profiling/aes_inputs_100content/run86.json
AS-a3cce9aa-b65d-4a70-a1ce-9607b954ec79,100,10500,Stats,10500,26,,128,1,14.114816,0.017238095238095236,0.017238095238095236,1712870184657,1712870184683,False,./profiling/aes_inputs_100content/run86.json
AS-302101bd-b628-40b2-a643-b7c0bc71ba65,100,8900,wait1,8900,1014,,128,1,10.911744,0.02728125,0.007523650112997604,1712870185268,1712870186282,False,./profiling/aes_inputs_100content/run70.json
AS-302101bd-b628-40b2-a643-b7c0bc71ba65,100,8900,AES1,8900,5517,16701,256,8,24.313856,0.6545812500000001,0.6069528408952537,1712870186329,1712870191846,False,./profiling/aes_inputs_100content/run70.json
AS-302101bd-b628-40b2-a643-b7c0bc71ba65,100,8900,AES2,35600,11299,16701,256,8,30.72,1.3080573248407643,1.1775948346204148,1712870186329,1712870197628,False,./profiling/aes_inputs_100content/run70.json
AS-302101bd-b628-40b2-a643-b7c0bc71ba65,100,8900,AES3,80100,16701,16701,256,8,36.43392,2.7358323353293414,1.870854030586587,1712870186319,1712870203020,False,./profiling/aes_inputs_100content/run70.json
AS-302101bd-b628-40b2-a643-b7c0bc71ba65,100,8900,Stats,8900,31,,128,1,14.016512,0.004318181818181818,0.004318181818181818,1712870203057,1712870203088,False,./profiling/aes_inputs_100content/run70.json
AS-930d5f8a-5c18-4454-ae56-47c0b48f0bcc,100,5200,wait1,5200,1009,,128,1,10.776576,0.012777777777777779,0.006651966598475401,1712870203672,1712870204681,False,./profiling/aes_inputs_100content/run33.json
AS-930d5f8a-5c18-4454-ae56-47c0b48f0bcc,100,5200,AES1,5200,4022,11701,256,8,24.363008,7.182812807881773,0.7123823178101544,1712870204719,1712870208741,False,./profiling/aes_inputs_100content/run33.json
AS-930d5f8a-5c18-4454-ae56-47c0b48f0bcc,100,5200,AES2,20800,7666,11701,256,8,30.425088,14.416618811881188,1.331757298389158,1712870204715,1712870212381,False,./profiling/aes_inputs_100content/run33.json
AS-930d5f8a-5c18-4454-ae56-47c0b48f0bcc,100,5200,AES3,46800,11701,11701,256,8,35.774464,2.6359172661870507,1.75536917370128,1712870204718,1712870216419,False,./profiling/aes_inputs_100content/run33.json
AS-930d5f8a-5c18-4454-ae56-47c0b48f0bcc,100,5200,Stats,5200,24,,128,1,14.102528,0.003274193548387097,0.003274193548387097,1712870216452,1712870216476,False,./profiling/aes_inputs_100content/run33.json
AS-60d54335-7f88-4aee-8fa4-d257db73775e,100,11900,wait1,11900,1006,,128,1,10.821632,0.013671875,0.006549468855973957,1712870217046,1712870218052,False,./profiling/aes_inputs_100content/run100.json
AS-60d54335-7f88-4aee-8fa4-d257db73775e,100,11900,AES1,11900,7493,21895,256,8,24.334336,0.7390197368421053,0.6161005904217519,1712870218086,1712870225579,False,./profiling/aes_inputs_100content/run100.json
AS-60d54335-7f88-4aee-8fa4-d257db73775e,100,11900,AES2,47600,14662,21895,256,8,30.736384,2.415741690408357,1.2390133630902986,1712870218094,1712870232756,False,./profiling/aes_inputs_100content/run100.json
AS-60d54335-7f88-4aee-8fa4-d257db73775e,100,11900,AES3,107100,21895,21895,256,8,36.220928,2.0163806451612905,1.8642895466934062,1712870218096,1712870239991,False,./profiling/aes_inputs_100content/run100.json
AS-60d54335-7f88-4aee-8fa4-d257db73775e,100,11900,Stats,11900,32,,128,1,14.147584,0.006892307692307692,0.006892307692307692,1712870240032,1712870240064,False,./profiling/aes_inputs_100content/run100.json
AS-d489ee64-a73c-4b20-a046-d72f857b0232,100,7000,wait1,7000,1010,,128,1,10.940416,0.0215,0.007393756526497159,1712870240626,1712870241636,False,./profiling/aes_inputs_100content/run51.json
AS-d489ee64-a73c-4b20-a046-d72f857b0232,100,7000,AES1,7000,4165,12909,256,8,24.41216,0.7903089430894308,0.6271502565642416,1712870241678,1712870245843,False,./profiling/aes_inputs_100content/run51.json
AS-d489ee64-a73c-4b20-a046-d72f857b0232,100,7000,AES2,28000,8306,12909,256,8,30.449664,1.6292265625,1.2520441323071612,1712870241679,1712870249985,False,./profiling/aes_inputs_100content/run51.json
AS-d489ee64-a73c-4b20-a046-d72f857b0232,100,7000,AES3,63000,12909,12909,256,8,36.184064,2.0018846153846153,1.8340379634247321,1712870241681,1712870254590,False,./profiling/aes_inputs_100content/run51.json
AS-d489ee64-a73c-4b20-a046-d72f857b0232,100,7000,Stats,7000,25,,128,1,14.00832,0.00678125,0.00678125,1712870254624,1712870254649,False,./profiling/aes_inputs_100content/run51.json
