Unique DAG ID,DAG Input,Function Name,Input Feature,Duration,Parallel Duration,Memory_Allocated,CPU_Allocated,Max Memory Usage,Max CPU Usage,Start Time,End Time,Timeout Status,Input File
AS-543b80a0-f2b1-4256-b09b-d508ccb8e30a,0.010519799498746868,wait1,,1226,,128,1,9.580544,0.010375,1711654937605,1711654938831,False,./profileRun/aes_run215.json
AS-543b80a0-f2b1-4256-b09b-d508ccb8e30a,0.010519799498746868,AES1,0.0004947368421052631,12245,36353,256,8,19.12832,0.33977564102564106,1711654939885,1711654952130,False,./profileRun/aes_run215.json
AS-543b80a0-f2b1-4256-b09b-d508ccb8e30a,0.010519799498746868,AES2,0.008464661654135338,24299,36353,256,8,27.324416,1.3151139240506329,1711654938908,1711654963207,False,./profileRun/aes_run215.json
AS-543b80a0-f2b1-4256-b09b-d508ccb8e30a,0.010519799498746868,AES3,0.022600000000000002,36353,36353,256,8,43.126784,2.759986928104575,1711654939843,1711654976196,False,./profileRun/aes_run215.json
AS-543b80a0-f2b1-4256-b09b-d508ccb8e30a,0.010519799498746868,Stats,,251,,128,1,10.706944,0.005076923076923078,1711654977466,1711654977717,False,./profileRun/aes_run215.json
AS-6ff3d4ae-d2db-4fb1-8ece-88aab201b1fa,0.007884210526315789,wait1,,1239,,128,1,9.80992,0.01009375,1711654978846,1711654980085,False,./profileRun/aes_run404.json
AS-6ff3d4ae-d2db-4fb1-8ece-88aab201b1fa,0.007884210526315789,AES1,0.0005157894736842105,21311,63246,256,8,19.3536,0.3348917197452229,1711654982000,1711655003311,False,./profileRun/aes_run404.json
AS-6ff3d4ae-d2db-4fb1-8ece-88aab201b1fa,0.007884210526315789,AES2,0.0035233082706766913,42214,63246,256,8,22.130688,0.671759493670886,1711654980947,1711655023161,False,./profileRun/aes_run404.json
AS-6ff3d4ae-d2db-4fb1-8ece-88aab201b1fa,0.007884210526315789,AES3,0.019613533834586465,63246,63246,256,8,41.148416,2.3361346153846156,1711654981440,1711655044686,False,./profileRun/aes_run404.json
AS-6ff3d4ae-d2db-4fb1-8ece-88aab201b1fa,0.007884210526315789,Stats,,241,,128,1,11.329536,0.005584615384615385,1711655046008,1711655046249,False,./profileRun/aes_run404.json
AS-4eaa1d13-8eac-44ce-8dc3-17f2553c24c4,0.007658646616541353,wait1,,1233,,128,1,9.66656,0.014921875000000001,1711655047259,1711655048492,False,./profileRun/aes_run481.json
AS-4eaa1d13-8eac-44ce-8dc3-17f2553c24c4,0.007658646616541353,AES1,0.006380451127819549,21514,62984,256,8,27.312128,1.3519683544303798,1711655049161,1711655070675,False,./profileRun/aes_run481.json
AS-4eaa1d13-8eac-44ce-8dc3-17f2553c24c4,0.007658646616541353,AES2,0.006004511278195488,42285,62984,256,8,24.469504,1.0108974358974359,1711655050124,1711655092409,False,./profileRun/aes_run481.json
AS-4eaa1d13-8eac-44ce-8dc3-17f2553c24c4,0.007658646616541353,AES3,0.010590977443609022,62984,62984,256,8,32.366592,1.3577784810126583,1711655048584,1711655111568,False,./profileRun/aes_run481.json
AS-4eaa1d13-8eac-44ce-8dc3-17f2553c24c4,0.007658646616541353,Stats,,247,,128,1,11.853824,0.0063750000000000005,1711655113345,1711655113592,False,./profileRun/aes_run481.json
AS-8ca5627f-d888-4986-beb0-79f85b7e9532,0.010139849624060152,wait1,,1244,,128,1,9.740288,0.011590909090909091,1711655114759,1711655116003,False,./profileRun/aes_run496.json
AS-8ca5627f-d888-4986-beb0-79f85b7e9532,0.010139849624060152,AES1,0.006380451127819549,21371,63518,256,8,26.902528,1.3372064516129032,1711655116937,1711655138308,False,./profileRun/aes_run496.json
AS-8ca5627f-d888-4986-beb0-79f85b7e9532,0.010139849624060152,AES2,0.013448120300751881,42433,63518,256,8,32.661504,2.0143677419354837,1711655117763,1711655160196,False,./profileRun/aes_run496.json
AS-8ca5627f-d888-4986-beb0-79f85b7e9532,0.010139849624060152,AES3,0.010590977443609022,63518,63518,256,8,32.82944,1.3390880503144653,1711655117062,1711655180580,False,./profileRun/aes_run496.json
AS-8ca5627f-d888-4986-beb0-79f85b7e9532,0.010139849624060152,Stats,,243,,128,1,11.485184,0.004661538461538462,1711655181834,1711655182077,False,./profileRun/aes_run496.json
AS-8a7dec53-1b44-432a-b4b9-db355270393f,0.011286215538847117,wait1,,1255,,128,1,9.805824,0.010676923076923077,1711655183204,1711655184459,False,./profileRun/aes_run193.json
AS-8a7dec53-1b44-432a-b4b9-db355270393f,0.011286215538847117,AES1,0.006348872180451128,8242,24005,256,8,27.234304,1.32804375,1711655185385,1711655193627,False,./profileRun/aes_run193.json
AS-8a7dec53-1b44-432a-b4b9-db355270393f,0.011286215538847117,AES2,0.010935338345864663,16211,24005,256,8,30.089216,1.646127388535032,1711655186316,1711655202527,False,./profileRun/aes_run193.json
AS-8a7dec53-1b44-432a-b4b9-db355270393f,0.011286215538847117,AES3,0.01657443609022556,24005,24005,256,8,37.392384,1.9889554140127388,1711655185510,1711655209515,False,./profileRun/aes_run193.json
AS-8a7dec53-1b44-432a-b4b9-db355270393f,0.011286215538847117,Stats,,244,,128,1,10.182656,0.006328125,1711655209947,1711655210191,False,./profileRun/aes_run193.json
AS-4f2e0a90-aca5-474a-b439-0a3a293f2260,0.008174436090225563,wait1,,1232,,128,1,9.650176,0.012296875,1711655211266,1711655212498,False,./profileRun/aes_run353.json
AS-4f2e0a90-aca5-474a-b439-0a3a293f2260,0.008174436090225563,AES1,0.004415037593984962,16477,48816,256,8,24.465408,0.9860931677018634,1711655214086,1711655230563,False,./profileRun/aes_run353.json
AS-4f2e0a90-aca5-474a-b439-0a3a293f2260,0.008174436090225563,AES2,0.0035127819548872183,32757,48816,256,8,21.778432,0.6740580645161289,1711655214174,1711655246931,False,./profileRun/aes_run353.json
AS-4f2e0a90-aca5-474a-b439-0a3a293f2260,0.008174436090225563,AES3,0.01659548872180451,48816,48816,256,8,37.388288,2.003070512820513,1711655212584,1711655261400,False,./profileRun/aes_run353.json
AS-4f2e0a90-aca5-474a-b439-0a3a293f2260,0.008174436090225563,Stats,,241,,128,1,11.03872,0.0058,1711655262580,1711655262821,False,./profileRun/aes_run353.json
AS-bb4802bd-0977-4661-8712-b00edefbb2f5,0.010831077694235589,wait1,,1238,,128,1,9.670656,0.013682539682539682,1711655263917,1711655265155,False,./profileRun/aes_run380.json
AS-bb4802bd-0977-4661-8712-b00edefbb2f5,0.010831077694235589,AES1,0.006369924812030076,16506,48843,256,8,27.099136,1.3194516129032259,1711655266807,1711655283313,False,./profileRun/aes_run380.json
AS-bb4802bd-0977-4661-8712-b00edefbb2f5,0.010831077694235589,AES2,0.0035127819548872183,33218,48843,256,8,21.803008,0.6695128205128205,1711655265704,1711655298922,False,./profileRun/aes_run380.json
AS-bb4802bd-0977-4661-8712-b00edefbb2f5,0.010831077694235589,AES3,0.022610526315789477,48843,48843,256,8,43.675648,2.6867419354838713,1711655266202,1711655315045,False,./profileRun/aes_run380.json
AS-bb4802bd-0977-4661-8712-b00edefbb2f5,0.010831077694235589,Stats,,246,,128,1,11.001856,0.006723076923076924,1711655316364,1711655316610,False,./profileRun/aes_run380.json
AS-bdfa6080-a80f-439e-9356-cb1403ca0ade,0.005868671679197995,wait1,,1229,,128,1,9.48224,0.007546875000000001,1711655317780,1711655319009,False,./profileRun/aes_run302.json
AS-bdfa6080-a80f-439e-9356-cb1403ca0ade,0.005868671679197995,AES1,0.0005052631578947368,16629,48791,256,8,19.243008,0.33760256410256406,1711655319713,1711655336342,False,./profileRun/aes_run302.json
AS-bdfa6080-a80f-439e-9356-cb1403ca0ade,0.005868671679197995,AES2,0.0035127819548872183,32792,48791,256,8,21.93408,0.6758258064516129,1711655320605,1711655353397,False,./profileRun/aes_run302.json
AS-bdfa6080-a80f-439e-9356-cb1403ca0ade,0.005868671679197995,AES3,0.01358796992481203,48791,48791,256,8,35.270656,1.6694807692307692,1711655319730,1711655368521,False,./profileRun/aes_run302.json
AS-bdfa6080-a80f-439e-9356-cb1403ca0ade,0.005868671679197995,Stats,,251,,128,1,10.989568,0.004111111111111111,1711655369874,1711655370125,False,./profileRun/aes_run302.json
AS-be3295dc-a0b2-4fae-9c60-b318ad0d3138,0.007998997493734337,wait1,,1240,,128,1,9.60512,0.0094,1711655371244,1711655372484,False,./profileRun/aes_run357.json
AS-be3295dc-a0b2-4fae-9c60-b318ad0d3138,0.007998997493734337,AES1,0.004415037593984962,16712,48917,256,8,24.190976,1.0094645161290323,1711655374127,1711655390839,False,./profileRun/aes_run357.json
AS-be3295dc-a0b2-4fae-9c60-b318ad0d3138,0.007998997493734337,AES2,0.005993984962406015,32932,48917,256,8,24.18688,1.0075696202531645,1711655373233,1711655406165,False,./profileRun/aes_run357.json
AS-be3295dc-a0b2-4fae-9c60-b318ad0d3138,0.007998997493734337,AES3,0.01358796992481203,48917,48917,256,8,35.078144,1.6599299363057325,1711655373493,1711655422410,False,./profileRun/aes_run357.json
AS-be3295dc-a0b2-4fae-9c60-b318ad0d3138,0.007998997493734337,Stats,,247,,128,1,11.124736,0.006030303030303031,1711655423724,1711655423971,False,./profileRun/aes_run357.json
AS-43ec8e0f-430a-4518-8178-e51238ad9de3,0.013477192982456141,wait1,,1235,,128,1,9.498624,0.020476923076923077,1711655424979,1711655426214,False,./profileRun/aes_run275.json
AS-43ec8e0f-430a-4518-8178-e51238ad9de3,0.013477192982456141,AES1,0.004404511278195489,12520,36558,256,8,24.485888,1.010025806451613,1711655427832,1711655440352,False,./profileRun/aes_run275.json
AS-43ec8e0f-430a-4518-8178-e51238ad9de3,0.013477192982456141,AES2,0.013427067669172933,24441,36558,256,8,33.058816,2.066066225165563,1711655427688,1711655452129,False,./profileRun/aes_run275.json
AS-43ec8e0f-430a-4518-8178-e51238ad9de3,0.013477192982456141,AES3,0.022600000000000002,36558,36558,256,8,44.167168,2.7396315789473684,1711655426294,1711655462852,False,./profileRun/aes_run275.json
AS-43ec8e0f-430a-4518-8178-e51238ad9de3,0.013477192982456141,Stats,,251,,128,1,10.887168,0.0062,1711655463288,1711655463539,False,./profileRun/aes_run275.json
AS-829522c6-8b52-49f3-983c-10ff9a2f6f2d,0.013147368421052632,wait1,,1231,,128,1,9.64608,0.011307692307692307,1711655464515,1711655465746,False,./profileRun/aes_run499.json
AS-829522c6-8b52-49f3-983c-10ff9a2f6f2d,0.013147368421052632,AES1,0.006380451127819549,21498,63347,256,8,27.631616,1.3445290322580643,1711655467314,1711655488812,False,./profileRun/aes_run499.json
AS-829522c6-8b52-49f3-983c-10ff9a2f6f2d,0.013147368421052632,AES2,0.013448120300751881,42829,63347,256,8,32.403456,2.016690322580645,1711655467033,1711655509862,False,./profileRun/aes_run499.json
AS-829522c6-8b52-49f3-983c-10ff9a2f6f2d,0.013147368421052632,AES3,0.019613533834586465,63347,63347,256,8,40.894464,2.360193548387097,1711655465835,1711655529182,False,./profileRun/aes_run499.json
AS-829522c6-8b52-49f3-983c-10ff9a2f6f2d,0.013147368421052632,Stats,,242,,128,1,11.599872,0.006803030303030303,1711655530512,1711655530754,False,./profileRun/aes_run499.json
AS-2540f021-7bf1-48a8-92f6-d09b102e4c01,0.01081002506265664,wait1,,1232,,128,1,9.920512,0.015303030303030303,1711655531872,1711655533104,False,./profileRun/aes_run164.json
AS-2540f021-7bf1-48a8-92f6-d09b102e4c01,0.01081002506265664,AES1,0.004393984962406015,8393,24013,256,8,24.576,1.0087483870967742,1711655534212,1711655542605,False,./profileRun/aes_run164.json
AS-2540f021-7bf1-48a8-92f6-d09b102e4c01,0.01081002506265664,AES2,0.008454135338345865,16564,24013,256,8,27.041792,1.3257452229299362,1711655534877,1711655551441,False,./profileRun/aes_run164.json
AS-2540f021-7bf1-48a8-92f6-d09b102e4c01,0.01081002506265664,AES3,0.019581954887218044,24013,24013,256,8,40.947712,2.364090322580645,1711655533696,1711655557709,False,./profileRun/aes_run164.json
AS-2540f021-7bf1-48a8-92f6-d09b102e4c01,0.01081002506265664,Stats,,235,,128,1,10.256384,0.003984375,1711655558128,1711655558363,False,./profileRun/aes_run164.json
AS-8135f3b1-84eb-4f62-8f9b-6c2320938b68,0.007336842105263158,wait1,,1239,,128,1,9.85088,0.014681818181818181,1711655559398,1711655560637,False,./profileRun/aes_run216.json
AS-8135f3b1-84eb-4f62-8f9b-6c2320938b68,0.007336842105263158,AES1,0.0004947368421052631,12500,36232,256,8,18.939904,0.33687820512820515,1711655561244,1711655573744,False,./profileRun/aes_run216.json
AS-8135f3b1-84eb-4f62-8f9b-6c2320938b68,0.007336842105263158,AES2,0.010945864661654136,24763,36232,256,8,30.240768,1.6808141025641028,1711655562276,1711655587039,False,./profileRun/aes_run216.json
AS-8135f3b1-84eb-4f62-8f9b-6c2320938b68,0.007336842105263158,AES3,0.010569924812030076,36232,36232,256,8,32.346112,1.3458076923076923,1711655561770,1711655598002,False,./profileRun/aes_run216.json
AS-8135f3b1-84eb-4f62-8f9b-6c2320938b68,0.007336842105263158,Stats,,241,,128,1,10.735616,0.00678125,1711655599403,1711655599644,False,./profileRun/aes_run216.json
AS-32534d5a-33fa-40d4-8e14-1ad6bdd89219,0.00749122807017544,wait1,,1236,,128,1,9.617408,0.009746031746031746,1711655600738,1711655601974,False,./profileRun/aes_run12.json
AS-32534d5a-33fa-40d4-8e14-1ad6bdd89219,0.00749122807017544,AES1,0.00047368421052631577,4079,11452,256,8,19.288064,0.3378757763975155,1711655603458,1711655607537,False,./profileRun/aes_run12.json
AS-32534d5a-33fa-40d4-8e14-1ad6bdd89219,0.00749122807017544,AES2,0.008443609022556392,7939,11452,256,8,27.078656,1.3245222929936307,1711655603605,1711655611544,False,./profileRun/aes_run12.json
AS-32534d5a-33fa-40d4-8e14-1ad6bdd89219,0.00749122807017544,AES3,0.01355639097744361,11452,11452,256,8,35.24608,1.6609423076923078,1711655602061,1711655613513,False,./profileRun/aes_run12.json
AS-32534d5a-33fa-40d4-8e14-1ad6bdd89219,0.00749122807017544,Stats,,253,,128,1,10.088448,0.007031249999999999,1711655613928,1711655614181,False,./profileRun/aes_run12.json
AS-0ee8a8ab-42ef-4a7a-acb3-7bc72ff5d416,0.011987969924812032,wait1,,1227,,128,1,9.728,0.009873015873015872,1711655615179,1711655616406,False,./profileRun/aes_run145.json
AS-0ee8a8ab-42ef-4a7a-acb3-7bc72ff5d416,0.011987969924812032,AES1,0.0024390977443609022,8016,24298,256,8,21.815296,0.6630506329113923,1711655616484,1711655624500,False,./profileRun/aes_run145.json
AS-0ee8a8ab-42ef-4a7a-acb3-7bc72ff5d416,0.011987969924812032,AES2,0.010935338345864663,16553,24298,256,8,29.81888,1.6703397435897436,1711655617412,1711655633965,False,./profileRun/aes_run145.json
AS-0ee8a8ab-42ef-4a7a-acb3-7bc72ff5d416,0.011987969924812032,AES3,0.022589473684210527,24298,24298,256,8,43.4176,2.6757018633540373,1711655617414,1711655641712,False,./profileRun/aes_run145.json
AS-0ee8a8ab-42ef-4a7a-acb3-7bc72ff5d416,0.011987969924812032,Stats,,239,,128,1,10.28096,0.007396825396825397,1711655642203,1711655642442,False,./profileRun/aes_run145.json
AS-69763fb0-0b90-467c-9026-60971c11b1be,0.006509774436090226,wait1,,1244,,128,1,9.777152,0.010738461538461537,1711655643526,1711655644770,False,./profileRun/aes_run227.json
AS-69763fb0-0b90-467c-9026-60971c11b1be,0.006509774436090226,AES1,0.002449624060150376,12438,36253,256,8,21.426176,0.67,1711655645443,1711655657881,False,./profileRun/aes_run227.json
AS-69763fb0-0b90-467c-9026-60971c11b1be,0.006509774436090226,AES2,0.0035022556390977445,24425,36253,256,8,22.15936,0.6637232704402516,1711655646203,1711655670628,False,./profileRun/aes_run227.json
AS-69763fb0-0b90-467c-9026-60971c11b1be,0.006509774436090226,AES3,0.013577443609022556,36253,36253,256,8,35.49184,1.7026535947712418,1711655645735,1711655681988,False,./profileRun/aes_run227.json
AS-69763fb0-0b90-467c-9026-60971c11b1be,0.006509774436090226,Stats,,238,,128,1,10.89536,0.005111111111111111,1711655683315,1711655683553,False,./profileRun/aes_run227.json
AS-58533f92-b249-43ab-8a72-054f868774a2,0.00615889724310777,wait1,,1242,,128,1,9.752576,0.014615384615384617,1711655684662,1711655685904,False,./profileRun/aes_run251.json
AS-58533f92-b249-43ab-8a72-054f868774a2,0.00615889724310777,AES1,0.004404511278195489,12426,36171,256,8,24.846336,0.9973821656050956,1711655687553,1711655699979,False,./profileRun/aes_run251.json
AS-58533f92-b249-43ab-8a72-054f868774a2,0.00615889724310777,AES2,0.0035022556390977445,24401,36171,256,8,22.171648,0.6641538461538461,1711655686492,1711655710893,False,./profileRun/aes_run251.json
AS-58533f92-b249-43ab-8a72-054f868774a2,0.00615889724310777,AES3,0.010569924812030076,36171,36171,256,8,32.493568,1.38117880794702,1711655686865,1711655723036,False,./profileRun/aes_run251.json
AS-58533f92-b249-43ab-8a72-054f868774a2,0.00615889724310777,Stats,,255,,128,1,10.694656,0.006215384615384616,1711655724340,1711655724595,False,./profileRun/aes_run251.json
AS-12ff08e3-40c9-42fe-bf36-61de9e3407d9,0.0084937343358396,wait1,,1236,,128,1,9.711616,0.01649230769230769,1711655725628,1711655726864,False,./profileRun/aes_run13.json
AS-12ff08e3-40c9-42fe-bf36-61de9e3407d9,0.0084937343358396,AES1,0.00047368421052631577,4106,11408,256,8,19.116032,0.33580769230769236,1711655728372,1711655732478,False,./profileRun/aes_run13.json
AS-12ff08e3-40c9-42fe-bf36-61de9e3407d9,0.0084937343358396,AES2,0.008443609022556392,7905,11408,256,8,27.086848,1.3111698113207548,1711655728450,1711655736355,False,./profileRun/aes_run13.json
AS-12ff08e3-40c9-42fe-bf36-61de9e3407d9,0.0084937343358396,AES3,0.01656390977443609,11408,11408,256,8,37.654528,1.988076433121019,1711655726942,1711655738350,False,./profileRun/aes_run13.json
AS-12ff08e3-40c9-42fe-bf36-61de9e3407d9,0.0084937343358396,Stats,,253,,128,1,9.78944,0.005952380952380953,1711655738770,1711655739023,False,./profileRun/aes_run13.json
AS-399e15a3-cf9b-42ed-8504-1d3e92ae6289,0.007182456140350877,wait1,,1234,,128,1,9.510912,0.01123076923076923,1711655740064,1711655741298,False,./profileRun/aes_run436.json
AS-399e15a3-cf9b-42ed-8504-1d3e92ae6289,0.007182456140350877,AES1,0.0024706766917293233,21036,63727,256,8,21.712896,0.6740322580645162,1711655741380,1711655762416,False,./profileRun/aes_run436.json
AS-399e15a3-cf9b-42ed-8504-1d3e92ae6289,0.007182456140350877,AES2,0.008485714285714286,42243,63727,256,8,27.389952,1.3445290322580643,1711655742284,1711655784527,False,./profileRun/aes_run436.json
AS-399e15a3-cf9b-42ed-8504-1d3e92ae6289,0.007182456140350877,AES3,0.010590977443609022,63727,63727,256,8,32.62464,1.339141935483871,1711655742241,1711655805968,False,./profileRun/aes_run436.json
AS-399e15a3-cf9b-42ed-8504-1d3e92ae6289,0.007182456140350877,Stats,,246,,128,1,11.251712,0.005507692307692307,1711655807326,1711655807572,False,./profileRun/aes_run436.json
AS-df247d2d-0201-40c6-aa3b-ef679b542541,0.01031528822055138,wait1,,1234,,128,1,9.580544,0.01456923076923077,1711655808650,1711655809884,False,./profileRun/aes_run492.json
AS-df247d2d-0201-40c6-aa3b-ef679b542541,0.01031528822055138,AES1,0.006380451127819549,21485,63299,256,8,27.283456,1.3529935064935064,1711655810536,1711655832021,False,./profileRun/aes_run492.json
AS-df247d2d-0201-40c6-aa3b-ef679b542541,0.01031528822055138,AES2,0.010966917293233083,42471,63299,256,8,30.318592,1.6864967741935484,1711655811129,1711655853600,False,./profileRun/aes_run492.json
AS-df247d2d-0201-40c6-aa3b-ef679b542541,0.01031528822055138,AES3,0.013598496240601506,63299,63299,256,8,35.487744,1.6803354838709676,1711655809977,1711655873276,False,./profileRun/aes_run492.json
AS-df247d2d-0201-40c6-aa3b-ef679b542541,0.01031528822055138,Stats,,255,,128,1,11.431936,0.006171875,1711655874679,1711655874934,False,./profileRun/aes_run492.json
AS-a14ba64c-9b84-46b4-a61b-0dfb3de7a41c,0.006850125313283207,wait1,,1247,,128,1,9.596928,0.009553846153846154,1711655876081,1711655877328,False,./profileRun/aes_run103.json
AS-a14ba64c-9b84-46b4-a61b-0dfb3de7a41c,0.006850125313283207,AES1,0.00048421052631578945,8244,23925,256,8,19.349504,0.37485093167701866,1711655878005,1711655886249,False,./profileRun/aes_run103.json
AS-a14ba64c-9b84-46b4-a61b-0dfb3de7a41c,0.006850125313283207,AES2,0.0034917293233082706,16183,23925,256,8,21.89312,0.6690961538461538,1711655878924,1711655895107,False,./profileRun/aes_run103.json
AS-a14ba64c-9b84-46b4-a61b-0dfb3de7a41c,0.006850125313283207,AES3,0.01657443609022556,23925,23925,256,8,38.367232,1.985471337579618,1711655878508,1711655902433,False,./profileRun/aes_run103.json
AS-a14ba64c-9b84-46b4-a61b-0dfb3de7a41c,0.006850125313283207,Stats,,251,,128,1,10.40384,0.005555555555555556,1711655902842,1711655903093,False,./profileRun/aes_run103.json
AS-796a41c6-b82c-4225-889a-fd3c95bf7c0b,0.0069649122807017546,wait1,,1240,,128,1,9.793536,0.01283076923076923,1711655904125,1711655905365,False,./profileRun/aes_run56.json
AS-796a41c6-b82c-4225-889a-fd3c95bf7c0b,0.0069649122807017546,AES1,0.004383458646616541,4099,11338,256,8,24.461312,0.9875095541401274,1711655906016,1711655910115,False,./profileRun/aes_run56.json
AS-796a41c6-b82c-4225-889a-fd3c95bf7c0b,0.0069649122807017546,AES2,0.005962406015037594,7888,11338,256,8,24.416256,0.997936305732484,1711655906865,1711655914753,False,./profileRun/aes_run56.json
AS-796a41c6-b82c-4225-889a-fd3c95bf7c0b,0.0069649122807017546,AES3,0.010548872180451129,11338,11338,256,8,32.382976,1.3370127388535034,1711655906513,1711655917851,False,./profileRun/aes_run56.json
AS-796a41c6-b82c-4225-889a-fd3c95bf7c0b,0.0069649122807017546,Stats,,237,,128,1,10.153984,0.007153846153846153,1711655918277,1711655918514,False,./profileRun/aes_run56.json
AS-ac54cbf9-6285-439c-8f98-9a7d747fdc5e,0.006789473684210526,wait1,,1233,,128,1,9.699328,0.012078124999999999,1711655919439,1711655920672,False,./profileRun/aes_run76.json
AS-ac54cbf9-6285-439c-8f98-9a7d747fdc5e,0.006789473684210526,AES1,0.006338345864661654,4144,11348,256,8,27.21792,1.303,1711655922056,1711655926200,False,./profileRun/aes_run76.json
AS-ac54cbf9-6285-439c-8f98-9a7d747fdc5e,0.006789473684210526,AES2,0.0034812030075187968,7692,11348,256,8,21.999616,0.6607468354430379,1711655921642,1711655929334,False,./profileRun/aes_run76.json
AS-ac54cbf9-6285-439c-8f98-9a7d747fdc5e,0.006789473684210526,AES3,0.010548872180451129,11348,11348,256,8,32.21504,1.3432662337662338,1711655920746,1711655932094,False,./profileRun/aes_run76.json
AS-ac54cbf9-6285-439c-8f98-9a7d747fdc5e,0.006789473684210526,Stats,,247,,128,1,9.920512,0.0080625,1711655932528,1711655932775,False,./profileRun/aes_run76.json
AS-3bc65754-f2b5-4c52-bd6f-66808ef03354,0.011998496240601503,wait1,,1236,,128,1,9.535488,0.016015625,1711655933812,1711655935048,False,./profileRun/aes_run245.json
AS-3bc65754-f2b5-4c52-bd6f-66808ef03354,0.011998496240601503,AES1,0.002449624060150376,12960,36326,256,8,21.66784,0.6596540880503144,1711655936000,1711655948960,False,./profileRun/aes_run245.json
AS-3bc65754-f2b5-4c52-bd6f-66808ef03354,0.011998496240601503,AES2,0.010945864661654136,24545,36326,256,8,29.904896,1.675458064516129,1711655935126,1711655959671,False,./profileRun/aes_run245.json
AS-3bc65754-f2b5-4c52-bd6f-66808ef03354,0.011998496240601503,AES3,0.022600000000000002,36326,36326,256,8,43.687936,2.686258064516129,1711655935929,1711655972255,False,./profileRun/aes_run245.json
AS-3bc65754-f2b5-4c52-bd6f-66808ef03354,0.011998496240601503,Stats,,255,,128,1,10.493952,0.005545454545454546,1711655973579,1711655973834,False,./profileRun/aes_run245.json
AS-1ee1f38c-e8a6-4600-8600-3927b25fe1c4,0.00934185463659148,wait1,,1245,,128,1,9.613312,0.01173015873015873,1711655974915,1711655976160,False,./profileRun/aes_run234.json
AS-1ee1f38c-e8a6-4600-8600-3927b25fe1c4,0.00934185463659148,AES1,0.002449624060150376,12614,36377,256,8,21.905408,0.6615822784810127,1711655977749,1711655990363,False,./profileRun/aes_run234.json
AS-1ee1f38c-e8a6-4600-8600-3927b25fe1c4,0.00934185463659148,AES2,0.005983458646616541,24691,36377,256,8,24.39168,1.0093935483870968,1711655976906,1711656001597,False,./profileRun/aes_run234.json
AS-1ee1f38c-e8a6-4600-8600-3927b25fe1c4,0.00934185463659148,AES3,0.01959248120300752,36377,36377,256,8,41.5744,2.351174193548387,1711655976950,1711656013327,False,./profileRun/aes_run234.json
AS-1ee1f38c-e8a6-4600-8600-3927b25fe1c4,0.00934185463659148,Stats,,240,,128,1,10.83392,0.008412698412698413,1711656014629,1711656014869,False,./profileRun/aes_run234.json
AS-ace98f15-e321-4e6e-9938-db2d57d684f1,0.010365413533834586,wait1,,1229,,128,1,9.70752,0.012265625,1711656015923,1711656017152,False,./profileRun/aes_run435.json
AS-ace98f15-e321-4e6e-9938-db2d57d684f1,0.010365413533834586,AES1,0.0024706766917293233,21427,63278,256,8,21.54496,0.6689294871794872,1711656017969,1711656039396,False,./profileRun/aes_run435.json
AS-ace98f15-e321-4e6e-9938-db2d57d684f1,0.010365413533834586,AES2,0.006004511278195488,42797,63278,256,8,24.30976,1.0030320512820514,1711656018622,1711656061419,False,./profileRun/aes_run435.json
AS-ace98f15-e321-4e6e-9938-db2d57d684f1,0.010365413533834586,AES3,0.02262105263157895,63278,63278,256,8,44.306432,2.7035064935064934,1711656018266,1711656081544,False,./profileRun/aes_run435.json
AS-ace98f15-e321-4e6e-9938-db2d57d684f1,0.010365413533834586,Stats,,239,,128,1,11.587584,0.004651515151515151,1711656082889,1711656083128,False,./profileRun/aes_run435.json
AS-1b31e456-f7b7-481b-b12d-59f90fb1ec40,0.007967418546365915,wait1,,1229,,128,1,9.998336,0.015047619047619048,1711656084190,1711656085419,False,./profileRun/aes_run41.json
AS-1b31e456-f7b7-481b-b12d-59f90fb1ec40,0.007967418546365915,AES1,0.0024285714285714284,4080,11478,256,8,21.733376,0.6525375,1711656086327,1711656090407,False,./profileRun/aes_run41.json
AS-1b31e456-f7b7-481b-b12d-59f90fb1ec40,0.007967418546365915,AES2,0.010924812030075188,7990,11478,256,8,29.581312,1.6383270440251572,1711656086190,1711656094180,False,./profileRun/aes_run41.json
AS-1b31e456-f7b7-481b-b12d-59f90fb1ec40,0.007967418546365915,AES3,0.010548872180451129,11478,11478,256,8,32.591872,1.319481012658228,1711656086500,1711656097978,False,./profileRun/aes_run41.json
AS-1b31e456-f7b7-481b-b12d-59f90fb1ec40,0.007967418546365915,Stats,,234,,128,1,9.95328,0.005609375,1711656098375,1711656098609,False,./profileRun/aes_run41.json
AS-35080bff-69f6-4fe1-8256-d777e03316c3,0.006148370927318296,wait1,,1235,,128,1,9.8304,0.0165625,1711656099580,1711656100815,False,./profileRun/aes_run151.json
AS-35080bff-69f6-4fe1-8256-d777e03316c3,0.006148370927318296,AES1,0.004393984962406015,8236,23902,256,8,24.457216,1.0162402597402598,1711656102212,1711656110448,False,./profileRun/aes_run151.json
AS-35080bff-69f6-4fe1-8256-d777e03316c3,0.006148370927318296,AES2,0.0034917293233082706,15931,23902,256,8,22.142976,0.6653694267515924,1711656100891,1711656116822,False,./profileRun/aes_run151.json
AS-35080bff-69f6-4fe1-8256-d777e03316c3,0.006148370927318296,AES3,0.010559398496240602,23902,23902,256,8,32.5632,1.3497419354838711,1711656101802,1711656125704,False,./profileRun/aes_run151.json
